host_id,host_name,host_response_time,host_listings_count,neighbourhood,city,zipcode,market,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy
276239,Jacob And Katie,within a few hours,1,West Woodland,Seattle,98107,Seattle,United States,Apartment,Entire home/apt,4,1,2,2,$150.00,,,2,1125,0,,flexible
8739320,Reese,within a day,1,West Woodland,Seattle,98107,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$70.00,,,1,1125,3,100,flexible
4933168,Jeff,within a day,2,West Woodland,Seattle,98107,Seattle,United States,House,Private room,2,1,1,1,$70.00,,,1,1125,0,,flexible
6136210,Nicole,N/A,1,West Woodland,Seattle,98107,Seattle,United States,House,Private room,1,1,1,1,$75.00,$490.00,,4,1125,9,89,strict
3656709,Bryan & Mark,within an hour,1,West Woodland,Seattle,98107,Seattle,United States,Apartment,Entire home/apt,4,1,2,2,$85.00,$488.00,"$1,899.00",2,45,12,97,flexible
19993125,Steven,within an hour,2,West Woodland,Seattle,98107,Seattle,United States,House,Private room,2,1,1,1,$80.00,$650.00,"$2,300.00",1,1125,50,95,strict
15178583,Jennifer,within an hour,1,West Woodland,Seattle,98107,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$90.00,$600.00,"$2,000.00",3,30,3,100,flexible
9995182,India,within a day,1,West Woodland,Seattle,98107,Seattle,United States,House,Private room,2,1,1,1,$80.00,,,1,1125,24,98,flexible
24786046,Shawn,within an hour,1,West Woodland,Seattle,98107,Seattle,United States,Camper/RV,Entire home/apt,2,1,0,1,$75.00,$525.00,,1,7,81,95,moderate
4855968,Emily,within a day,1,West Woodland,Seattle,98107,Seattle,United States,Apartment,Entire home/apt,3,1,2,2,$80.00,,,1,1125,0,,flexible
5067360,Wendy,a few days or more,2,West Woodland,Seattle,98107,Seattle,United States,House,Private room,2,1,1,1,$70.00,$400.00,,2,14,19,85,flexible
11850640,Dirk,N/A,1,West Woodland,Seattle,98107,Seattle,United States,House,Entire home/apt,8,3.5,4,4,$350.00,"$1,950.00","$6,900.00",3,1125,6,100,moderate
8612866,Julie & Jeff,within an hour,1,West Woodland,Seattle,98107,Seattle,United States,Apartment,Entire home/apt,4,1,0,1,$95.00,$625.00,"$2,000.00",2,30,115,99,moderate
4405122,Eric,within a few hours,2,West Woodland,Seattle,98107,Seattle,United States,House,Private room,2,1,1,1,$90.00,,,1,1125,72,99,flexible
287962,Ian,within a day,4,West Woodland,Seattle,98107,Seattle,United States,House,Entire home/apt,12,2,4,5,$435.00,"$2,900.00",,2,1125,12,84,strict
31148752,Bo,within a few hours,354,West Woodland,Seattle,98107,Seattle,United States,House,Entire home/apt,6,1.5,3,3,$250.00,,,2,1125,1,100,strict
18413215,Emiliya,within an hour,2,West Woodland,Seattle,98107,Seattle,United States,House,Private room,2,1,1,1,$65.00,$440.00,"$1,450.00",14,90,31,95,moderate
4678869,Errin,within an hour,1,West Woodland,Seattle,98107,Seattle,United States,House,Entire home/apt,3,1,1,1,$95.00,,,3,60,125,97,strict
21015753,Theodora,within an hour,2,West Woodland,Seattle,98107,Seattle,United States,Townhouse,Private room,3,1,1,2,$110.00,,,2,10,7,97,moderate
26498368,Peggy,within an hour,1,West Woodland,Seattle,98107,Seattle,United States,House,Private room,3,1,1,2,$50.00,,,1,1125,2,100,flexible
2067157,Hailey,within an hour,1,West Woodland,Seattle,98107,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$95.00,$500.00,"$1,750.00",1,1125,0,,flexible
7727480,Melanie/Brian,within a few hours,1,West Woodland,Seattle,98107,Seattle,United States,House,Entire home/apt,2,1,1,1,$100.00,$575.00,"$1,800.00",4,15,62,97,moderate
12851001,Charity,within a day,1,West Woodland,Seattle,98107,Seattle,United States,House,Private room,2,1,1,2,$89.00,,,1,1125,0,,flexible
12483454,Kelly,within an hour,1,West Woodland,"Ballard, Seattle",98107,Seattle,United States,House,Entire home/apt,5,1,1,3,$116.00,$690.00,"$3,450.00",2,1125,74,98,flexible
48604323,Matt And Amy,within a few hours,2,West Woodland,Seattle,98107,Seattle,United States,House,Entire home/apt,4,1,1,2,$150.00,$950.00,"$2,200.00",2,1125,1,100,flexible
5325329,Blair,within a few hours,9,West Woodland,Seattle,98107,Seattle,United States,House,Entire home/apt,8,2,3,3,$275.00,,,1,1125,107,95,strict
4405122,Eric,within a few hours,2,West Woodland,Seattle,98107,Seattle,United States,House,Entire home/apt,6,2,3,3,$180.00,,,3,21,10,96,moderate
19756727,Jamie,within an hour,1,West Woodland,Seattle,98107,Seattle,United States,House,Entire home/apt,2,1,1,1,$97.00,$582.00,"$1,900.00",1,1125,155,96,flexible
19984963,Sarah,within an hour,1,West Woodland,Seattle,98107,Seattle,United States,Townhouse,Entire home/apt,5,3,2,2,$200.00,"$1,200.00","$3,500.00",2,1125,0,,moderate
19311504,Andrew,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Private room,2,1,1,1,$120.00,,,2,28,15,100,flexible
6307839,Vincent,within a day,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Private room,2,1,1,1,$109.00,$595.00,"$1,950.00",2,1125,17,96,flexible
15543526,Rachel And Paul,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Private room,2,1,1,1,$115.00,$805.00,,2,1125,13,92,flexible
38669130,Michaela,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$199.00,"$1,200.00","$3,800.00",2,1125,13,97,strict
13546801,Louise,within a day,2,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Private room,2,1,1,1,$150.00,,,1,1125,2,100,moderate
2704826,Nate,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$100.00,,,1,1125,1,,moderate
3991908,Becky,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,6,2.5,3,4,$250.00,,,2,14,98,98,moderate
46243391,Taher,within an hour,2,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Shared room,2,1,1,1,$39.00,$232.00,$819.00,1,1125,2,100,flexible
32052651,Audrey,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$69.00,,,2,13,28,90,strict
31366898,Christine,within an hour,6,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$145.00,$715.00,"$2,205.00",2,1125,17,91,strict
7053059,Laura,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,5,1,1,4,$98.00,$640.00,"$2,000.00",1,99,139,97,moderate
20338511,Amber,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$130.00,$850.00,,2,1125,5,100,strict
45781945,Wesley,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$85.00,$525.00,"$1,600.00",1,1125,15,96,moderate
4122018,Lynne,within an hour,3,East Queen Anne,Seattle,98109,Seattle,United States,Boat,Entire home/apt,1,1,1,1,$85.00,$560.00,"$2,195.00",2,180,1,90,moderate
31366898,Christine,within an hour,6,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$73.00,$588.00,"$2,058.00",2,1125,0,,strict
106721,Paula,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$150.00,$550.00,,1,1125,5,88,moderate
51433714,Chris,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$85.00,,,3,1125,0,,strict
27508753,Scott,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,6,2,3,3,$190.00,"$1,600.00",,1,1125,3,93,strict
11358129,Clint,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$68.00,,,2,15,17,94,moderate
26032511,Tracy,within an hour,2,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1.5,1,1,$149.00,$895.00,"$3,150.00",2,1125,31,96,moderate
5325329,Blair,within a few hours,9,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,10,2,2,5,$349.00,,,1,1125,34,92,strict
9423731,Brooke,within an hour,2,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$105.00,,"$2,500.00",21,1125,1,100,strict
316200,William,within an hour,4,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1.5,1,2,$145.00,$925.00,"$3,625.00",3,1125,10,100,strict
9361239,Emily,N/A,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$150.00,$900.00,,2,6,15,98,moderate
12456569,Ryan,N/A,1,East Queen Anne,Seattle,98109,Seattle,United States,Condominium,Entire home/apt,4,2,2,1,$275.00,"$1,750.00","$5,500.00",4,1125,1,100,moderate
3792761,Kimberly,within an hour,5,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,2,3,$165.00,,,2,1125,7,97,moderate
3787979,Cathy,within an hour,2,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,5,2,3,3,$196.00,,,2,1125,1,100,flexible
2840320,Teagen,N/A,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$195.00,,"$3,600.00",2,14,28,82,strict
13546801,Louise,within a day,2,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,2,2,2,$200.00,,,2,1125,7,89,moderate
238431,Brian,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Private room,2,1.5,1,1,$90.00,,,2,7,36,97,strict
21616710,Courtney,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$100.00,,,1,1125,0,,flexible
15893988,Kalia,within a day,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Private room,2,1,1,1,$125.00,$800.00,"$2,000.00",2,1125,16,92,moderate
430709,Sea To Sky Rentals,within a day,36,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,8,1.5,3,5,$250.00,,,3,1125,4,90,strict
21288637,Alex,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Private room,2,1.5,1,1,$130.00,$750.00,"$2,500.00",2,1125,23,98,moderate
24038354,John & Ann,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$209.00,"$1,400.00",,3,1125,1,100,moderate
6393323,Thomas And Leona,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$110.00,$720.00,"$2,500.00",2,1125,61,97,strict
31366898,Christine,within an hour,6,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$90.00,"$1,015.00","$3,950.00",2,1125,50,96,strict
9435135,Sharon,within a day,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Private room,2,1,1,1,$90.00,$500.00,,2,1125,55,97,flexible
3022709,Laura,within a few hours,2,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$130.00,$700.00,"$2,200.00",1,1125,1,100,flexible
34363282,Brad,N/A,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$175.00,,,2,3,1,100,flexible
24633415,David,within an hour,4,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,8,3.5,3,3,$749.00,"$6,300.00","$19,500.00",1,365,12,100,moderate
23551180,Mary,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,Condominium,Entire home/apt,4,2,2,2,$115.00,,,1,5,2,100,strict
17039361,Jeremy,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1.5,2,2,$165.00,,,2,30,26,98,strict
27215994,Jonathan,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$109.00,,,1,1125,0,,flexible
47573170,Kristin,within an hour,1,East Queen Anne,Seattle,98119,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$80.00,$428.00,"$1,512.00",1,1125,1,100,moderate
12693172,Laura & Peter,within a few hours,2,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,6,2,3,4,$285.00,"$1,650.00",,2,365,53,96,strict
23822173,Supriya,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Private room,2,1,1,1,$80.00,$425.00,"$1,500.00",1,1125,13,100,strict
2495385,Drew,within a day,1,East Queen Anne,Seattle,98109,Seattle,United States,Condominium,Private room,1,1,1,1,$75.00,$400.00,"$1,350.00",1,1125,0,,flexible
1917040,Aman,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$68.00,,,20,44,4,95,moderate
23792018,Roda,within an hour,5,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$85.00,,,2,1125,0,,strict
33944952,Timothy,within an hour,2,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$125.00,,,2,1125,32,97,strict
767899,Amy,N/A,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$110.00,$692.00,"$2,550.00",2,1125,53,93,moderate
919364,Jeff,within a few hours,9,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,7,4,3,3,$600.00,"$3,150.00","$11,700.00",3,1125,8,100,flexible
6097842,Brittain,within a few hours,2,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,2,2,2,$235.00,,,1,1125,2,100,moderate
46243391,Taher,within an hour,2,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$75.00,$541.00,"$1,911.00",1,1125,7,100,flexible
6097842,Brittain,within a few hours,2,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Private room,2,1,1,1,$95.00,,,1,1125,1,80,moderate
31366898,Christine,within an hour,6,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$103.00,"$1,005.00","$3,900.00",2,1125,49,95,strict
106972,Kelly,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$120.00,$730.00,"$3,000.00",3,1125,59,98,strict
5468952,Jennifer,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,2,1,1,1,$95.00,,,1,1125,0,,flexible
49560117,Charles,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,5,2.5,2,2,$143.00,,,1,1125,0,,flexible
15791829,Sabrina & Ryan,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Private room,2,1,1,1,$99.00,$700.00,,2,7,18,97,flexible
10385963,Trish And Patrick,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,2,1,1,1,$142.00,,,3,10,63,99,moderate
17572659,Rachel,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,2,$150.00,,,2,15,16,93,moderate
1300775,Tatyana,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,6,2,3,3,$295.00,,,1,1125,4,95,moderate
44510434,Bill,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,6,3.5,4,4,$335.00,"$2,500.00",,2,16,3,100,strict
49371015,Geoff,within a few hours,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Private room,2,1,1,1,$60.00,,,1,1125,0,,flexible
31483782,Kevin,N/A,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,6,1.5,3,3,$250.00,"$1,500.00",,4,14,2,100,strict
24049136,Jeff,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,8,3,4,5,$499.00,,,2,1125,14,99,strict
13566271,Gene & Shannon,within an hour,3,East Queen Anne,Seattle,98109,Seattle,United States,House,Entire home/apt,8,2,3,4,$350.00,,,2,180,9,96,strict
7376011,Barbara,within a day,1,East Queen Anne,Seattle,98109,Seattle,United States,Bungalow,Entire home/apt,3,1,1,2,$156.00,"$1,040.00","$4,000.00",3,1125,11,98,moderate
13566271,Gene & Shannon,within an hour,3,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,2,3,$200.00,,,2,180,11,91,strict
19002091,Jaymi,within an hour,1,East Queen Anne,Seattle,98119,Seattle,United States,Apartment,Entire home/apt,4,2,2,2,$180.00,,,2,9,1,100,moderate
5992456,Hannah,within a day,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$103.00,,,1,1125,1,100,flexible
17234030,Zachary,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$99.00,,,1,90,115,94,moderate
46019955,Janny,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$94.00,,,2,1125,6,87,flexible
13566271,Gene & Shannon,within an hour,3,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$160.00,,,1,180,10,92,moderate
33944952,Timothy,within an hour,2,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$129.00,,,2,1125,21,96,strict
39970532,Ian,within a day,1,East Queen Anne,Seattle,98109,Seattle,United States,Loft,Entire home/apt,4,1,1,2,$219.00,"$1,380.00",,2,1125,5,96,moderate
23792018,Roda,within an hour,5,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$91.00,,"$3,850.00",2,1125,5,92,strict
31366898,Christine,within an hour,6,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$75.00,$915.00,"$3,528.00",2,1125,53,95,strict
9533123,Pam,within an hour,1,East Queen Anne,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$99.00,$725.00,"$2,250.00",2,1125,106,99,moderate
1224813,Cam,within a few hours,4,Wallingford,Seattle,98103,Seattle,United States,House,Entire home/apt,5,1.5,3,3,$300.00,"$1,400.00","$5,000.00",5,14,24,100,strict
45544717,Annie,N/A,1,Wallingford,Seattle,98105,Seattle,United States,House,Entire home/apt,5,2,3,3,$150.00,$850.00,"$2,950.00",1,1125,0,,moderate
1121532,Autumn,within an hour,8,Wallingford,Seattle,98103,Seattle,United States,Apartment,Entire home/apt,6,1,2,3,$149.00,$990.00,,2,1125,11,96,strict
27656377,Alex,N/A,1,Wallingford,Seattle,98103,Seattle,United States,Loft,Entire home/apt,2,1,0,1,$75.00,,,1,1125,1,,flexible
7675473,Marne,within an hour,3,Wallingford,Seattle,98103,Seattle,United States,Apartment,Entire home/apt,3,1,1,2,$95.00,,"$1,995.00",1,32,79,95,strict
17717833,Brian And Gina,within an hour,1,Wallingford,Seattle,98103,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$100.00,,,2,1125,52,97,moderate
964658,Marina,within an hour,1,Wallingford,Seattle,98103,Seattle,United States,House,Entire home/apt,6,2,3,2,$250.00,"$1,500.00",,4,1125,1,100,moderate
1224813,Cam,within a few hours,4,Wallingford,Seattle,98103,Seattle,United States,House,Private room,2,2,1,1,$105.00,$650.00,"$1,950.00",5,60,13,100,strict
20567228,Shana,within a day,2,Wallingford,Seattle,98105,Seattle,United States,House,Private room,2,1,1,1,$74.00,$420.00,"$1,000.00",1,1125,20,87,moderate
7796684,Susan,within an hour,3,Wallingford,Seattle,98103,Seattle,United States,House,Entire home/apt,2,1,1,1,$140.00,"$1,050.00","$3,500.00",1,1125,30,99,moderate
34994802,Marian,within an hour,1,Wallingford,Seattle,98105,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$130.00,$770.00,"$2,500.00",3,1125,14,97,strict
2472278,Carrie,within an hour,1,Wallingford,Seattle,98105,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$110.00,$700.00,,2,20,27,96,moderate
6885026,Jim,within an hour,5,Wallingford,Seattle,98103,Seattle,United States,House,Entire home/apt,8,2,4,4,$199.00,"$1,460.00","$4,960.00",2,30,5,84,moderate
22840181,Samantha,within an hour,2,Wallingford,Seattle,98103,Seattle,United States,House,Entire home/apt,6,1.5,2,3,$209.00,,,3,120,5,96,strict
29181914,Chris & Maria,within an hour,1,Wallingford,Seattle,98103,Seattle,United States,House,Entire home/apt,4,1,0,2,$100.00,$550.00,,2,28,28,97,moderate
